Employee_ID,Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score,Resigned
1172,Operations,Male,24,Developer,2024-08-14,6,PhD,4,50911.82,41,22,9,10,100,5,61,3,1.42,True
1173,IT,Female,32,Associate,2018-06-28,6,Master,4,51151.35,60,25,17,3,100,14,48,1,2.53,True
1174,Sales,Female,36,Developer,2023-02-13,9,Master,4,59055.82,52,23,8,6,100,4,62,1,2.21,False
1175,Operations,Male,26,Analyst,2025-04-10,4,PhD,3,44721.31,36,17,17,2,100,13,26,3,2.23,False
1176,Operations,Female,24,Lead,2018-10-07,10,PhD,3,62601.15,50,25,0,1,25,3,45,1,3.2,False
1177,Sales,Male,27,Developer,2024-06-18,1,PhD,2,24293.08,41,25,5,2,0,5,12,1,4.61,True
1178,Finance,Female,28,Analyst,2024-01-22,6,PhD,4,51228.22,55,25,13,3,0,6,66,2,3.21,False
1179,IT,Male,42,Developer,2019-06-27,1,MBA,3,33383.69,46,24,14,10,0,9,80,0,4.89,False
1180,Legal,Male,21,Lead,2021-07-27,10,PhD,2,58321.28,45,21,16,4,25,13,23,1,2.37,True
1181,Finance,Female,27,Lead,2021-12-30,8,Master,4,62099.91,40,23,5,5,0,7,77,3,2.6,False
1182,Sales,Female,41,Executive,2015-03-14,0,Bachelor,3,31685.92,41,15,3,9,0,4,26,2,2.13,True
1183,Operations,Male,30,Developer,2026-03-22,9,Master,3,57752.56,46,21,6,3,75,9,34,3,4.51,False
1184,Marketing,Male,40,Executive,2025-03-18,8,PhD,4,58398.17,58,25,3,5,25,10,44,0,3.63,False
1185,Legal,Female,31,Analyst,2022-01-11,2,PhD,4,48546.45,52,23,8,5,25,8,55,3,3.94,False
1186,HR,Male,28,Executive,2021-04-03,1,MBA,4,35778.52,50,23,16,10,0,3,75,1,1.04,False
1187,Finance,Male,42,Executive,2025-05-04,1,MBA,4,33860.84,58,25,12,2,0,14,24,1,1.71,False
1188,Legal,Female,35,Manager,2019-11-15,2,Bachelor,4,37718.89,52,25,7,7,100,3,39,2,4.25,False
1189,Legal,Female,31,Executive,2024-03-10,1,MBA,3,32451.95,52,25,3,10,100,5,61,3,2.42,False
1190,Legal,Female,24,Lead,2022-04-28,3,Master,3,39150.49,37,22,6,6,100,11,14,2,1.15,False
1191,HR,Female,30,Lead,2019-01-23,6,Diploma,4,50407.49,35,19,8,2,0,14,64,3,3.3,False
1192,Sales,Female,27,Developer,2016-08-18,1,PhD,3,34721.68,52,20,14,6,75,3,29,0,4.8,False
1193,Operations,Female,25,Manager,2017-02-24,6,PhD,3,46839.33,43,18,3,2,0,5,14,1,2.16,False
1194,IT,Female,37,Manager,2023-08-26,7,PhD,4,47707.67,38,21,20,1,100,8,13,0,2.04,False
1195,Sales,Female,24,Analyst,2023-07-02,1,Diploma,3,44485.18,53,24,4,6,100,7,16,3,4.68,False
1196,Legal,Female,23,Analyst,2023-06-26,3,Master,4,33961.75,58,25,9,3,50,12,74,1,2.88,False
1197,Legal,Female,38,Analyst,2021-11-03,9,Diploma,4,54766.36,55,25,6,0,100,10,34,0,1.9,False
1198,Operations,Male,31,Associate,2019-02-18,1,Diploma,3,30589.97,55,25,8,7,100,7,33,0,2.67,False
1199,HR,Female,21,Manager,2018-04-07,0,PhD,4,34026.93,47,24,6,6,0,3,35,2,4.44,False
1200,IT,Male,34,Lead,2017-08-14,2,Bachelor,3,33030.26,48,25,16,10,100,3,17,1,3.06,True
1201,Sales,Female,25,Analyst,2021-06-26,5,MBA,3,45100.08,43,24,13,10,75,10,12,3,4.01,True
1202,Legal,Male,30,Analyst,2024-04-27,0,Master,3,35239.42,48,19,11,5,25,4,45,2,1.14,False
1203,IT,Male,34,Lead,2024-01-07,7,Diploma,3,50018.26,51,23,5,0,75,10,32,0,4.6,False
1204,Marketing,Male,42,Manager,2021-08-19,10,PhD,3,61836.39,59,25,11,7,25,7,26,3,4.08,False
1205,IT,Female,35,Executive,2025-05-04,4,Bachelor,3,46443.99,50,25,20,6,75,12,28,3,1.58,True
1206,Sales,Female,24,Developer,2023-04-03,10,Diploma,3,60774.87,46,22,19,1,75,3,54,3,2.74,True
1207,Legal,Female,39,Executive,2017-05-17,3,Bachelor,3,38142.36,51,21,1,9,50,4,10,1,4.38,False
1208,Legal,Female,27,Developer,2025-08-12,2,MBA,4,40076.61,44,20,14,6,50,5,29,2,2.3,True
1209,HR,Female,25,Executive,2015-05-07,8,Master,3,50539.8,46,23,16,5,75,10,26,1,2.59,False
1210,Marketing,Female,34,Manager,2016-01-23,7,MBA,4,54897.4,46,23,13,9,75,3,63,3,3.91,False
1211,HR,Male,33,Associate,2024-08-14,0,Diploma,3,33163.17,53,25,17,9,100,5,45,3,2.23,False
1212,Legal,Female,23,Manager,2020-12-02,0,Master,3,30694.38,41,18,1,6,25,9,74,3,2.67,False
1213,HR,Male,36,Lead,2015-12-11,0,Bachelor,3,28996.22,58,25,9,2,25,3,63,0,4.29,False
1214,Operations,Male,30,Analyst,2020-12-26,3,Bachelor,4,38922.43,55,14,19,0,100,7,9,0,1.12,False
1215,Legal,Male,42,Executive,2019-01-17,5,MBA,5,55002.61,51,25,17,0,50,11,58,3,4.74,False
1216,Legal,Male,22,Executive,2017-05-10,7,Diploma,4,59839.13,38,19,1,1,25,12,47,3,2.94,False
1217,Operations,Female,27,Executive,2018-02-19,0,PhD,3,34071.64,46,23,18,5,0,8,15,2,3.04,False
1218,Finance,Male,38,Associate,2017-10-28,2,Diploma,3,32398.56,58,25,0,4,75,8,22,1,4.63,False
1219,Operations,Male,32,Associate,2019-09-01,9,PhD,3,56131.14,41,14,10,10,0,3,6,1,3.77,False
1220,Operations,Female,29,Developer,2018-12-14,3,Diploma,4,41248.99,47,21,17,8,50,10,73,1,3.36,False
1221,HR,Male,34,Developer,2020-03-16,0,Master,4,37585.9,55,25,8,2,50,8,49,3,2.74,False
1222,HR,Male,21,Manager,2017-12-27,1,Bachelor,4,45852.35,52,25,6,4,100,12,72,3,3.7,False
1223,IT,Female,33,Manager,2017-07-18,9,Master,3,65406.99,38,20,5,9,25,11,34,2,4.17,False
1224,Operations,Male,28,Lead,2021-08-23,1,Diploma,4,27372.54,39,19,1,5,50,13,53,0,1.5,False
1225,Marketing,Male,21,Executive,2019-07-31,7,Diploma,4,53276.6,47,24,9,10,0,7,70,3,2.32,False
1226,Legal,Female,35,Executive,2020-08-19,0,Bachelor,3,35491.39,56,24,20,10,100,5,10,2,3.24,False
1227,IT,Female,29,Associate,2020-10-10,6,Bachelor,2,49151.72,59,25,12,5,100,3,8,2,4.25,False
1228,Operations,Male,38,Developer,2024-11-18,3,Master,3,43498.84,58,25,18,9,75,12,8,2,1.54,False
1229,Operations,Male,34,Associate,2017-02-04,5,MBA,3,51763.08,53,25,20,9,0,4,48,3,4.29,False
1230,Finance,Male,31,Manager,2022-03-10,4,PhD,4,41920.52,44,25,17,3,25,5,77,1,4.43,False
1231,IT,Male,31,Analyst,2021-10-21,10,Diploma,5,62907.89,36,21,8,1,50,11,77,1,4.51,True
1232,Legal,Male,37,Analyst,2024-12-04,4,PhD,4,42127.33,47,25,9,3,50,12,9,0,2.76,False
1233,Sales,Female,21,Lead,2024-12-17,10,Bachelor,4,60963.6,50,25,5,6,100,12,61,0,4.43,False
1234,Sales,Female,40,Developer,2024-03-28,3,Bachelor,4,44780.17,47,25,8,1,75,10,52,1,3.69,False
1235,Sales,Female,35,Developer,2023-04-06,7,PhD,2,53676.8,39,21,6,4,100,12,16,3,3.5,False
1236,Marketing,Female,41,Analyst,2017-02-22,5,Bachelor,3,45098.13,47,25,17,8,50,10,64,0,2.55,False
1237,Marketing,Male,29,Lead,2018-11-25,6,PhD,3,49727.35,36,20,19,0,25,13,70,3,3.78,False
1238,HR,Male,29,Associate,2019-07-28,0,Diploma,4,30128.07,59,25,8,7,0,12,72,2,1.78,False
1239,Legal,Male,25,Executive,2025-10-27,1,MBA,2,24368.24,54,25,16,1,75,8,10,2,1.2,False
1240,Sales,Male,36,Developer,2022-11-15,4,MBA,4,50361.71,56,25,0,4,25,13,53,1,1.91,False
1241,Operations,Female,26,Associate,2017-02-17,3,Diploma,4,41411.55,59,25,17,5,50,14,68,0,1.62,False
1242,Finance,Female,35,Lead,2024-08-03,6,Diploma,3,52225.45,60,25,3,1,100,7,44,2,4.52,False
1243,Sales,Male,33,Associate,2019-10-06,0,MBA,4,29317.23,45,23,6,10,0,6,32,0,4.42,False
1244,Sales,Male,29,Lead,2019-01-06,8,Bachelor,4,53519.31,56,24,13,6,75,6,41,3,3.85,False
1245,Legal,Female,31,Analyst,2015-03-02,1,Bachelor,3,34857.99,60,25,4,4,25,10,8,3,4.6,False
1246,IT,Female,36,Manager,2021-03-02,10,Master,4,55846.0,46,24,2,3,100,7,50,0,3.55,True
1247,HR,Male,30,Lead,2025-12-08,2,Bachelor,2,32387.13,48,25,15,3,25,3,6,1,3.95,False
1248,Operations,Female,35,Analyst,2021-03-20,4,Master,4,45787.35,42,16,20,0,100,13,64,3,3.79,False
1249,IT,Male,21,Lead,2017-03-25,4,Master,3,45798.18,49,20,8,5,50,5,25,3,2.02,False
1250,IT,Female,25,Manager,2023-06-13,10,Master,5,66410.13,52,25,12,10,0,9,56,3,1.3,False
1251,Marketing,Female,28,Developer,2024-02-09,10,Diploma,4,55996.14,57,24,20,5,100,11,16,0,3.31,False
1252,Operations,Female,37,Lead,2022-06-20,10,Master,4,64541.15,53,22,8,9,75,9,6,2,2.9,False
1253,Sales,Male,28,Manager,2024-10-14,8,Diploma,4,58841.43,55,25,1,10,75,11,69,1,1.57,False
1254,Marketing,Female,35,Associate,2024-10-29,1,PhD,4,31275.23,42,25,3,10,75,3,62,0,1.19,False
1255,Marketing,Female,28,Manager,2022-01-15,3,Bachelor,4,44234.26,52,25,1,2,100,6,68,3,3.6,False
1256,Finance,Male,25,Manager,2025-03-03,5,Bachelor,4,52944.27,47,23,2,9,50,13,46,1,4.15,False
1257,Marketing,Female,29,Manager,2021-04-03,6,Bachelor,4,48652.98,40,18,20,0,50,9,77,1,2.12,True
1258,IT,Female,30,Executive,2020-10-09,2,Bachelor,3,37222.53,39,17,17,3,100,6,33,0,2.38,False
1259,HR,Female,35,Associate,2015-02-14,8,Diploma,3,55731.73,55,25,19,8,75,14,42,2,4.57,False
1260,HR,Female,36,Associate,2025-11-24,8,Diploma,4,56200.56,57,25,6,6,75,11,19,2,3.38,False
1261,Sales,Male,36,Associate,2021-11-27,7,Diploma,3,53400.39,37,18,6,7,75,11,27,1,1.49,False
1262,Marketing,Female,39,Analyst,2016-03-30,8,Master,2,52984.59,46,20,8,3,75,13,31,2,3.28,False
1263,IT,Female,32,Manager,2015-03-30,9,MBA,4,55514.38,40,21,3,4,50,7,44,0,1.31,True
1264,HR,Male,23,Associate,2024-03-30,10,Master,4,64105.41,56,25,15,6,25,10,47,1,4.36,False
1265,Operations,Female,24,Analyst,2021-07-22,4,Diploma,4,47510.32,60,25,3,7,25,13,63,2,3.63,False
1266,Operations,Male,29,Developer,2015-12-26,0,Diploma,3,24008.71,59,25,17,4,50,8,49,1,1.12,False
1267,Operations,Male,39,Lead,2021-06-11,10,MBA,4,52574.24,57,23,7,0,75,4,53,0,2.33,False
1268,Marketing,Female,25,Analyst,2019-02-01,4,Bachelor,3,39878.96,35,15,17,2,25,14,9,1,3.14,False
1269,HR,Female,24,Associate,2023-07-30,5,PhD,3,41193.12,49,21,7,8,50,9,60,1,4.84,False
1270,HR,Male,33,Executive,2017-05-14,4,Bachelor,4,43360.14,52,21,16,7,25,4,47,0,3.25,True
1271,Sales,Female,28,Executive,2025-05-04,8,MBA,3,55184.87,35,19,9,6,100,12,14,2,1.05,True
1272,HR,Male,37,Associate,2024-10-10,7,PhD,4,55964.26,40,12,19,5,0,13,62,2,1.63,False
1273,IT,Female,28,Developer,2024-06-27,1,Diploma,3,32896.18,40,10,15,7,50,12,38,1,3.42,False
1274,Operations,Male,30,Lead,2019-04-03,5,Master,4,51256.84,48,25,6,8,0,9,45,1,3.63,False
1275,IT,Male,31,Lead,2022-12-22,7,MBA,4,57355.6,50,24,8,1,50,14,54,2,1.77,False
1276,Sales,Female,30,Lead,2020-10-02,6,MBA,3,48339.01,46,23,0,8,0,12,49,2,1.2,False
1277,Marketing,Female,27,Developer,2016-05-22,5,PhD,4,50438.22,43,23,10,6,25,10,50,3,1.38,False
1278,Marketing,Male,25,Developer,2015-11-16,1,MBA,4,36160.52,56,25,16,6,25,5,70,1,4.47,False
1279,Sales,Male,34,Developer,2020-06-24,3,Bachelor,4,38289.45,55,24,17,9,0,11,72,0,2.07,False
1280,Operations,Female,29,Lead,2020-08-02,10,MBA,5,64758.22,44,22,6,1,50,7,58,2,2.4,False
1281,Finance,Female,30,Manager,2021-01-18,7,MBA,3,52801.3,46,14,17,1,0,10,55,3,4.32,False
1282,Marketing,Male,23,Analyst,2020-05-24,3,Master,4,40952.63,53,23,10,4,0,4,27,0,2.54,True
1283,Operations,Female,31,Executive,2015-04-28,4,Diploma,4,42636.59,60,25,18,5,50,3,64,0,4.76,False
1284,Marketing,Female,34,Associate,2020-01-30,4,Diploma,3,45555.19,60,25,1,2,100,12,39,2,2.87,False
1285,Legal,Female,35,Executive,2021-10-11,2,Bachelor,4,43187.43,38,22,0,7,100,11,57,3,1.74,False
1286,Sales,Female,42,Manager,2024-07-05,2,Master,3,41338.02,53,25,0,4,25,7,35,0,1.78,True
1287,HR,Female,29,Analyst,2017-12-30,2,MBA,4,50580.1,46,20,1,5,50,12,69,3,1.43,False
1288,Legal,Female,31,Lead,2024-08-03,3,MBA,3,45678.12,49,25,11,4,0,4,27,3,1.01,False
1289,Finance,Female,24,Associate,2018-11-24,2,PhD,2,33055.0,52,22,10,1,75,5,5,3,1.57,True
1290,Marketing,Male,22,Associate,2017-02-21,4,Master,4,43194.89,60,25,2,3,50,5,80,1,3.68,False
1291,Finance,Male,36,Associate,2019-06-18,5,Diploma,4,46799.93,43,23,12,7,75,10,37,0,1.21,False
1292,Marketing,Male,23,Analyst,2019-01-27,2,Master,4,41549.35,38,12,18,2,25,6,40,1,3.39,False
1293,Operations,Female,33,Analyst,2016-09-11,9,PhD,2,60135.56,58,25,4,10,0,11,17,2,4.22,False
1294,Marketing,Male,36,Analyst,2019-06-08,4,PhD,4,45204.56,41,17,11,5,25,5,8,1,4.64,False
1295,Marketing,Female,42,Associate,2015-08-21,6,Diploma,3,51585.34,49,25,8,0,100,10,33,3,1.68,False
1296,Marketing,Male,36,Executive,2024-03-03,9,Diploma,4,56227.68,43,24,11,10,100,9,59,1,4.68,False
1297,Finance,Male,37,Manager,2018-06-05,2,Master,4,43056.88,39,20,18,1,50,12,68,3,1.99,True
1298,Sales,Male,35,Manager,2018-07-27,9,Diploma,3,57728.16,39,14,17,8,75,5,22,1,1.87,False
1299,Sales,Male,38,Developer,2016-06-20,10,PhD,3,65336.14,48,22,17,9,75,12,13,3,3.06,False
1300,Sales,Male,27,Executive,2021-05-07,6,Bachelor,4,52861.3,38,19,16,5,75,4,58,3,2.14,False
1301,Sales,Male,44,Associate,2015-08-25,7,Diploma,4,50019.64,45,19,6,10,50,3,64,0,3.25,False
1302,IT,Male,28,Associate,2025-09-16,6,PhD,5,52561.46,41,24,8,5,75,7,71,2,4.47,False
1303,IT,Female,27,Associate,2019-07-19,3,Master,4,41831.02,36,18,19,0,25,8,16,2,4.3,False
1304,Marketing,Male,39,Lead,2015-06-27,6,Bachelor,3,48565.69,41,20,17,8,75,9,42,2,1.59,False
1305,HR,Female,45,Lead,2021-01-05,4,MBA,4,41265.82,45,21,16,1,50,14,29,0,2.14,False
1306,IT,Male,36,Manager,2015-03-03,5,PhD,3,48697.87,38,15,12,8,50,11,79,3,3.8,False
1307,HR,Female,36,Associate,2023-11-11,1,PhD,3,32911.22,40,20,15,6,25,11,46,2,1.97,True
1308,Sales,Male,28,Analyst,2025-03-05,0,Master,3,29499.86,36,18,12,1,0,14,63,1,4.32,True
1309,IT,Female,29,Analyst,2022-01-05,4,Bachelor,2,39843.89,47,20,4,3,75,11,12,2,2.25,False
1310,Legal,Female,25,Manager,2021-01-13,1,Master,4,35282.38,52,25,0,1,75,12,78,1,2.55,False
1311,Sales,Female,27,Analyst,2019-12-30,9,Bachelor,4,55845.09,55,25,1,4,25,13,67,1,4.71,False
1312,Marketing,Female,42,Analyst,2023-09-20,5,PhD,3,43300.16,53,24,3,5,50,11,46,1,1.8,False
1313,Sales,Female,23,Executive,2025-02-12,10,Master,4,60193.79,56,25,10,3,75,12,11,0,3.45,True
1314,Operations,Male,37,Developer,2023-01-01,0,Bachelor,5,32763.25,49,23,14,1,75,8,56,0,2.19,False
1315,IT,Male,38,Manager,2019-07-16,0,PhD,3,25655.91,60,25,13,9,25,4,53,1,2.75,False
1316,Legal,Male,30,Associate,2021-08-03,1,Master,4,31231.22,58,25,8,0,75,8,20,1,1.8,False
1317,Finance,Male,32,Developer,2018-08-27,3,Diploma,3,42830.89,44,21,0,10,100,8,48,3,1.96,False
1318,Operations,Male,21,Developer,2024-12-28,6,Bachelor,2,45810.51,46,18,19,5,50,5,11,3,4.89,True
1319,Marketing,Female,32,Associate,2017-06-19,3,PhD,4,41441.49,36,18,14,5,0,9,69,1,2.76,False
1320,IT,Male,26,Analyst,2015-10-18,10,MBA,4,64563.31,38,22,0,2,0,8,65,3,1.73,False
1321,IT,Female,21,Associate,2019-10-23,10,MBA,4,58673.38,59,22,4,1,50,8,60,0,4.16,False
1322,Operations,Female,34,Lead,2023-09-24,0,Master,3,32039.42,42,23,12,1,0,3,40,3,2.95,False
1323,Finance,Female,26,Developer,2015-06-14,7,Master,5,53394.98,42,25,0,0,25,14,77,0,3.34,False
1324,Sales,Male,30,Executive,2020-07-29,6,PhD,3,52075.71,38,17,9,2,0,4,68,3,1.1,False
1325,Finance,Male,31,Associate,2021-08-26,9,MBA,4,54994.48,46,22,0,4,100,6,71,0,4.49,False
1326,Operations,Female,35,Executive,2016-07-01,4,PhD,3,41572.93,38,18,20,1,75,4,53,0,4.41,False
1327,Finance,Male,30,Executive,2024-05-09,0,PhD,3,32129.0,44,14,9,3,0,5,37,1,3.99,False
1328,Marketing,Male,29,Associate,2017-01-04,0,Diploma,3,27559.82,54,25,11,7,0,5,80,2,1.87,False
1329,HR,Female,28,Developer,2022-12-08,1,PhD,4,36236.79,58,25,11,1,50,12,66,3,2.03,True
1330,Legal,Female,30,Associate,2019-07-01,8,Master,3,59889.19,38,20,16,8,100,11,13,3,4.19,False
1331,Sales,Male,37,Executive,2022-12-05,1,Diploma,3,32099.86,39,14,6,6,100,5,48,1,3.21,False
1332,Operations,Male,36,Executive,2016-03-22,7,Diploma,4,56596.7,43,20,12,2,100,6,80,3,2.14,False
1333,Finance,Female,28,Manager,2015-08-25,1,PhD,3,32689.95,36,24,12,0,75,9,58,2,3.14,False
1334,Sales,Male,31,Executive,2015-12-02,10,MBA,4,67261.11,38,18,12,4,25,6,28,3,2.39,True
1335,Sales,Female,30,Developer,2021-09-07,1,Master,3,29354.16,47,25,6,0,25,3,22,0,1.27,False
1336,IT,Female,24,Lead,2017-10-17,7,Master,3,49172.02,52,19,14,7,25,14,12,0,1.83,False
1337,Sales,Female,44,Executive,2015-12-24,0,Diploma,3,28784.01,59,22,3,1,100,12,44,0,4.49,True
1338,Legal,Male,26,Manager,2021-11-11,7,Diploma,4,45311.05,39,17,4,1,25,6,43,0,4.22,True
1339,Legal,Female,35,Analyst,2018-09-11,0,PhD,4,39994.47,48,22,15,4,75,9,75,3,1.54,False
1340,Operations,Female,32,Lead,2023-05-10,3,Bachelor,4,39505.06,55,25,16,3,25,10,56,0,1.76,False
1341,Marketing,Female,37,Manager,2024-10-16,9,PhD,4,58947.5,47,23,2,0,0,8,39,0,4.17,False
1342,Marketing,Female,21,Associate,2021-05-30,6,PhD,2,46892.54,48,24,13,7,25,12,10,0,2.8,False
1343,IT,Female,35,Lead,2019-01-25,3,MBA,4,42811.97,39,2,3,0,50,9,60,1,2.74,False
1344,HR,Female,34,Developer,2015-05-15,6,Master,4,49333.07,56,25,17,2,75,3,29,0,3.68,False
1345,Marketing,Female,21,Associate,2015-08-11,6,Master,3,45706.58,53,23,15,8,50,5,30,1,2.81,False
1346,Operations,Male,33,Developer,2015-05-05,1,Diploma,4,34799.36,57,25,10,3,100,3,69,2,3.77,False
1347,HR,Male,35,Executive,2015-08-27,5,MBA,4,47575.2,48,25,7,5,100,12,70,2,3.37,False
1348,HR,Female,24,Lead,2021-04-11,2,Bachelor,4,35262.94,35,24,18,3,100,4,46,0,1.67,False
1349,Marketing,Male,28,Lead,2020-09-16,5,Bachelor,4,45395.98,54,22,17,0,100,7,68,1,1.84,True
1350,Finance,Male,30,Lead,2021-05-29,2,Bachelor,3,37235.84,47,17,3,10,50,5,5,2,2.9,False
1351,Finance,Female,26,Associate,2015-07-21,2,PhD,3,33166.35,40,19,20,2,25,14,47,0,1.44,False
1352,Finance,Female,29,Analyst,2020-02-18,6,Bachelor,4,49663.62,56,25,19,10,100,13,76,0,2.66,False
1353,Finance,Male,42,Executive,2023-07-22,5,MBA,4,48080.49,51,25,6,10,0,4,10,1,4.72,False
1354,HR,Male,35,Developer,2024-08-04,5,PhD,3,36232.95,51,21,18,6,100,4,20,1,2.19,False
1355,Legal,Male,33,Associate,2025-04-11,1,Bachelor,3,35342.86,48,22,19,2,0,13,14,3,4.56,False
1356,Legal,Female,36,Executive,2017-11-09,3,Diploma,4,45126.81,57,25,14,2,50,6,49,3,2.84,False
1357,Sales,Male,26,Developer,2019-02-25,3,MBA,3,36880.91,55,25,9,6,50,9,33,2,2.77,False
1358,IT,Female,22,Developer,2015-09-20,8,Master,3,51830.92,56,25,17,8,100,5,42,0,3.57,False
1359,Legal,Female,29,Associate,2024-11-30,4,MBA,3,39680.54,41,15,19,8,75,9,61,1,3.87,False
1360,Finance,Male,32,Analyst,2023-06-25,7,MBA,2,48024.08,37,20,20,8,100,6,12,2,2.6,False
1361,Finance,Male,33,Lead,2020-09-30,9,PhD,3,58373.13,42,17,0,9,0,5,6,2,3.46,False
1362,HR,Female,28,Lead,2022-07-14,1,PhD,4,39863.96,48,25,4,3,25,14,80,2,2.01,False
1363,Finance,Female,21,Executive,2025-04-23,0,Bachelor,3,33975.57,43,21,6,8,0,8,56,3,3.53,False
1364,Finance,Female,33,Associate,2025-09-30,8,Diploma,3,59350.32,36,19,13,6,0,13,12,3,1.0,False
1365,Finance,Female,26,Developer,2022-05-21,3,MBA,3,32759.78,51,25,5,9,75,4,55,0,2.17,True
1366,Legal,Male,27,Associate,2017-02-21,3,Master,3,39636.17,57,25,3,4,100,9,26,2,3.31,True
1367,Sales,Female,36,Developer,2018-04-18,10,Diploma,4,67368.61,35,18,14,5,100,10,74,2,1.89,False
1368,IT,Male,31,Lead,2019-04-09,5,PhD,3,47214.35,45,13,18,2,100,10,16,3,1.2,False
1369,HR,Female,41,Lead,2016-05-11,6,Bachelor,4,53800.11,47,25,3,5,50,7,63,0,1.4,False
1370,Marketing,Female,30,Developer,2020-04-22,1,MBA,3,40994.16,45,19,12,3,50,13,41,2,2.26,False
1371,Marketing,Male,30,Manager,2020-03-25,2,Diploma,4,38338.72,51,18,15,0,25,5,47,2,4.33,True
1372,Sales,Female,29,Executive,2025-05-08,4,MBA,4,40521.61,40,9,12,6,75,14,59,0,1.71,False
1373,HR,Female,31,Executive,2025-09-14,0,Diploma,3,33970.98,54,25,19,7,0,9,18,3,3.65,False
1374,IT,Male,29,Developer,2023-04-12,2,Master,4,40472.93,60,25,20,4,25,6,60,3,2.37,False
1375,Marketing,Female,30,Lead,2016-04-23,10,MBA,4,63773.24,50,24,4,10,0,11,73,0,4.15,False
1376,Finance,Female,29,Developer,2021-03-27,8,Master,3,58188.34,42,22,16,2,0,6,39,3,2.18,True
1377,Finance,Male,34,Lead,2025-06-18,6,MBA,3,46008.2,50,25,20,3,50,4,14,0,1.87,False
1378,IT,Male,36,Developer,2024-09-10,6,PhD,3,50648.97,60,25,13,8,25,8,42,2,2.33,False
1379,IT,Female,28,Executive,2022-03-16,3,Diploma,4,29504.26,37,12,17,8,50,11,74,0,2.43,False
1380,Finance,Male,29,Lead,2024-07-11,9,Master,5,66610.04,37,15,12,5,0,12,68,3,1.84,False
1381,Sales,Male,34,Lead,2019-01-22,5,MBA,4,42442.29,53,25,9,5,100,11,10,0,1.14,False
1382,Sales,Female,41,Manager,2024-09-24,1,MBA,3,34209.72,39,23,14,6,25,3,45,2,1.35,False
1383,HR,Female,27,Analyst,2020-06-13,0,Bachelor,4,30222.45,49,22,13,5,100,11,60,1,1.18,False
1384,Finance,Male,30,Associate,2020-09-30,6,MBA,3,46976.22,35,24,10,9,25,4,12,2,4.25,True
1385,Sales,Male,33,Lead,2024-03-02,1,PhD,2,28136.88,58,25,14,9,75,12,9,1,1.03,False
1386,Sales,Female,46,Associate,2020-01-29,5,Bachelor,2,39418.59,37,12,20,10,0,12,9,0,3.3,False
1387,Sales,Female,25,Associate,2020-02-25,9,MBA,3,52569.09,48,20,0,5,0,12,20,1,1.51,True
1388,HR,Male,43,Analyst,2015-12-11,5,Diploma,3,47248.25,46,18,12,6,0,13,52,3,1.98,False
1389,Finance,Female,37,Manager,2021-06-20,6,Bachelor,3,49794.53,55,25,16,10,100,13,73,3,3.08,False
1390,Legal,Female,33,Manager,2018-10-05,8,MBA,3,60776.74,35,12,2,2,50,12,23,3,2.64,False
1391,Sales,Male,21,Developer,2019-04-10,4,MBA,3,41940.34,50,25,2,7,0,4,51,1,2.82,False
1392,Legal,Female,26,Lead,2024-09-25,4,MBA,4,41734.1,38,25,6,5,50,8,80,0,4.91,False
1393,Marketing,Female,30,Lead,2017-08-02,0,Master,4,30034.28,51,19,7,3,25,3,62,2,3.78,False
1394,Finance,Female,37,Associate,2021-09-06,7,Bachelor,5,61276.18,42,18,17,0,25,3,57,3,3.2,False
1395,Legal,Male,29,Developer,2016-10-01,0,PhD,3,26990.07,39,22,6,5,100,8,65,1,2.8,False
1396,Legal,Male,35,Lead,2020-02-18,3,Diploma,2,40352.12,58,24,10,5,75,6,19,2,3.44,False
1397,Operations,Male,32,Manager,2017-03-25,3,PhD,2,37501.97,55,25,16,1,0,6,11,0,1.79,False
1398,Marketing,Female,28,Associate,2024-08-22,1,Diploma,3,34198.29,59,25,4,10,0,4,51,2,2.56,False
1399,Operations,Male,34,Analyst,2020-08-28,8,MBA,4,60887.92,59,25,2,4,25,8,45,3,4.52,False
1400,Operations,Male,34,Developer,2025-10-15,8,PhD,3,56646.99,45,21,19,2,50,3,30,2,2.34,True
1401,IT,Female,26,Lead,2015-06-08,1,MBA,3,32514.67,56,25,15,4,75,12,40,2,4.37,False
1402,Marketing,Female,32,Associate,2023-08-27,5,MBA,3,44869.33,43,23,3,0,75,14,5,2,1.15,False
1403,Operations,Female,43,Associate,2022-08-09,2,Bachelor,4,41027.06,47,25,19,10,0,7,80,3,4.25,False
1404,Marketing,Male,37,Lead,2023-10-01,2,Bachelor,3,36812.01,45,20,18,2,25,11,50,3,1.27,False
1405,Sales,Male,43,Lead,2020-12-30,1,Bachelor,2,30624.42,53,25,5,4,100,10,39,1,1.29,False
1406,Legal,Female,32,Associate,2021-12-24,4,Bachelor,4,44342.36,36,18,18,3,0,14,34,1,1.19,False
1407,HR,Male,28,Manager,2023-09-11,10,Diploma,2,59614.11,48,25,7,7,25,9,8,2,3.33,True
1408,Sales,Female,26,Lead,2021-01-15,6,Bachelor,3,42618.43,36,14,5,4,50,11,10,0,2.52,False
